Note that the bug is fixed for this file
42,3,extremal_mask_mse,1.0,0.01,0.8029,0.4125,270.9,135.1,0.888,0.766
42,4,extremal_mask_mse,1.0,0.01,0.8058,0.4034,274.0,135.4,0.8847,0.7652
42,0,extremal_mask_mse,1.0,0.1,0.7977,0.4457,300.7,126.2,0.8564,0.7315
42,2,extremal_mask_mse,1.0,0.1,0.8632,0.4677,348.3,128.6,0.8855,0.7941
42,1,extremal_mask_mse,1.0,0.1,0.888,0.4919,406.2,123.7,0.877,0.8165
42,3,extremal_mask_mse,1.0,0.1,0.8496,0.4686,348.8,128.0,0.8768,0.7781
42,4,extremal_mask_mse,1.0,0.1,0.8102,0.4497,310.3,129.7,0.8679,0.7483
42,0,extremal_mask_mse,1.0,1.0,0.8145,0.6523,927.2,73.95,0.8659,0.7636
42,1,extremal_mask_mse,1.0,1.0,0.8264,0.6719,1.053e+03,66.79,0.8775,0.8011
42,2,extremal_mask_mse,1.0,1.0,0.83,0.6556,910.5,73.74,0.8693,0.7815
42,3,extremal_mask_mse,1.0,1.0,0.8118,0.6577,957.9,72.95,0.8716,0.783
42,4,extremal_mask_mse,1.0,1.0,0.8086,0.6597,1.02e+03,72.22,0.8725,0.774
42,0,extremal_mask_mse,1.0,10.0,0.8138,0.6528,938.6,73.9,0.8707,0.769
42,1,extremal_mask_mse,1.0,10.0,0.826,0.6725,1.067e+03,66.59,0.8734,0.8122
42,2,extremal_mask_mse,1.0,10.0,0.8285,0.6554,970.8,73.29,0.8718,0.8092
42,3,extremal_mask_mse,1.0,10.0,0.8114,0.6579,989.9,72.52,0.8733,0.7793
42,4,extremal_mask_mse,1.0,10.0,0.8078,0.6598,1.01e+03,71.93,0.871,0.7905
42,0,extremal_mask_mse,1.0,100.0,0.8138,0.6528,927.6,73.74,0.8623,0.7512
42,1,extremal_mask_mse,1.0,100.0,0.8262,0.6727,1.055e+03,66.56,0.871,0.8014
42,3,extremal_mask_mse,1.0,100.0,0.813,0.6591,983.3,72.77,0.8857,0.7869
42,4,extremal_mask_mse,1.0,100.0,0.8081,0.6598,985.0,72.11,0.8721,0.7801
42,2,extremal_mask_mse,1.0,100.0,0.8285,0.6555,956.5,73.33,0.8777,0.8136
42,0,extremal_mask_mse,10.0,0.01,0.9959,0.4393,325.5,137.8,0.9483,0.9463
42,1,extremal_mask_mse,10.0,0.01,0.996,0.4386,325.2,137.8,0.9503,0.9465
42,2,extremal_mask_mse,10.0,0.01,0.9963,0.4409,326.6,136.7,0.9458,0.9434
42,4,extremal_mask_mse,10.0,0.01,0.9962,0.4475,332.3,137.3,0.956,0.9531
42,3,extremal_mask_mse,10.0,0.01,0.9955,0.4398,324.9,138.2,0.9512,0.9478
42,0,extremal_mask_mse,10.0,0.1,0.9959,0.4499,339.2,132.6,0.9278,0.9283
42,1,extremal_mask_mse,10.0,0.1,0.9965,0.4431,334.5,135.0,0.9433,0.9393
42,2,extremal_mask_mse,10.0,0.1,0.9957,0.4446,336.8,131.9,0.9296,0.9248
42,3,extremal_mask_mse,10.0,0.1,0.996,0.45,341.3,132.5,0.9166,0.9172
42,4,extremal_mask_mse,10.0,0.1,0.9963,0.4512,339.4,133.2,0.9234,0.9234
42,1,extremal_mask_mse,10.0,1.0,0.9982,0.3516,320.9,75.87,0.8066,0.7924
42,0,extremal_mask_mse,10.0,1.0,0.998,0.3447,313.3,75.35,0.782,0.7813
42,2,extremal_mask_mse,10.0,1.0,0.9981,0.3461,315.5,75.06,0.7886,0.7798
42,3,extremal_mask_mse,10.0,1.0,0.9981,0.354,322.0,76.82,0.8204,0.8052
42,4,extremal_mask_mse,10.0,1.0,0.998,0.3543,328.4,72.96,0.793,0.779
42,0,extremal_mask_mse,10.0,10.0,0.9986,0.289,274.1,74.43,0.8115,0.795
42,1,extremal_mask_mse,10.0,10.0,0.9987,0.2898,274.1,74.94,0.8389,0.825
42,2,extremal_mask_mse,10.0,10.0,0.9986,0.294,278.3,73.01,0.8083,0.7948
42,3,extremal_mask_mse,10.0,10.0,0.9988,0.3165,292.7,77.6,0.821,0.8115
42,4,extremal_mask_mse,10.0,10.0,0.9986,0.2885,279.1,71.11,0.785,0.7834
42,0,extremal_mask_mse,10.0,100.0,0.9987,0.2889,274.1,74.22,0.8061,0.7946
42,1,extremal_mask_mse,10.0,100.0,0.9986,0.2895,274.0,74.61,0.8072,0.7997
42,2,extremal_mask_mse,10.0,100.0,0.9986,0.2939,278.3,73.0,0.8014,0.7917
42,3,extremal_mask_mse,10.0,100.0,0.9988,0.3167,293.4,77.11,0.8001,0.79
42,4,extremal_mask_mse,10.0,100.0,0.9985,0.2882,278.6,71.57,0.8354,0.8194
42,0,extremal_mask_mse,100.0,0.01,0.753,0.1555,166.3,51.95,0.6509,0.527
42,1,extremal_mask_mse,100.0,0.01,0.5798,0.1435,142.5,45.46,0.6306,0.4674
42,2,extremal_mask_mse,100.0,0.01,0.7409,0.1331,147.4,45.36,0.6391,0.5013
42,3,extremal_mask_mse,100.0,0.01,0.7032,0.1796,170.3,58.5,0.6591,0.5337
42,4,extremal_mask_mse,100.0,0.01,0.6633,0.1403,152.7,46.9,0.6234,0.4848
42,0,extremal_mask_mse,100.0,0.1,0.5205,0.1969,136.7,71.02,0.5501,0.4146
42,1,extremal_mask_mse,100.0,0.1,0.4575,0.1902,124.9,66.22,0.5166,0.3811
42,2,extremal_mask_mse,100.0,0.1,0.5644,0.2261,156.7,78.28,0.5709,0.441
42,3,extremal_mask_mse,100.0,0.1,0.5231,0.2163,142.3,77.35,0.5621,0.4184
42,4,extremal_mask_mse,100.0,0.1,0.4672,0.1993,125.1,79.79,0.5571,0.3976
42,0,extremal_mask_mse,100.0,1.0,0.5211,0.2198,145.7,73.4,0.5727,0.428
42,1,extremal_mask_mse,100.0,1.0,0.405,0.1961,120.6,74.13,0.5223,0.3737
42,2,extremal_mask_mse,100.0,1.0,0.4398,0.1762,118.0,67.33,0.5088,0.365
42,3,extremal_mask_mse,100.0,1.0,0.5119,0.1893,119.7,73.29,0.5604,0.4151
42,4,extremal_mask_mse,100.0,1.0,0.4203,0.189,114.3,72.99,0.5269,0.3791
42,1,extremal_mask_mse,100.0,10.0,0.5413,0.233,151.8,81.55,0.5892,0.4445
42,0,extremal_mask_mse,100.0,10.0,0.4113,0.1967,111.6,73.8,0.5392,0.3787
42,2,extremal_mask_mse,100.0,10.0,0.5197,0.2292,152.3,80.01,0.5906,0.4371
42,4,extremal_mask_mse,100.0,10.0,0.3866,0.1892,113.9,69.26,0.4988,0.3598
42,3,extremal_mask_mse,100.0,10.0,0.4025,0.2081,124.8,73.29,0.5406,0.3797
42,0,extremal_mask_mse,100.0,100.0,0.4322,0.2121,119.1,79.77,0.535,0.3781
42,1,extremal_mask_mse,100.0,100.0,0.4806,0.1929,126.9,71.32,0.5343,0.3914
42,2,extremal_mask_mse,100.0,100.0,0.477,0.2067,138.5,72.26,0.5505,0.4069
42,3,extremal_mask_mse,100.0,100.0,0.5002,0.2332,158.9,72.55,0.5758,0.427
42,4,extremal_mask_mse,100.0,100.0,0.4503,0.1997,129.2,72.45,0.5259,0.3811
