42,2,extremal_mask_mse,0.01,0.01,0.5017,0.8201,1.049e+03,99.1,0.7656,0.5229
42,1,extremal_mask_mse,0.01,0.01,0.5002,0.8139,1.072e+03,99.49,0.7658,0.5212
42,3,extremal_mask_mse,0.01,0.01,0.5052,0.8195,987.9,98.96,0.7725,0.5232
42,0,extremal_mask_mse,0.01,0.01,0.5159,0.8236,1.09e+03,92.2,0.789,0.5564
42,4,extremal_mask_mse,0.01,0.01,0.4998,0.8302,1.077e+03,92.03,0.7666,0.509
42,0,extremal_mask_mse,0.01,0.1,0.5263,0.9153,1.905e+03,39.94,0.8438,0.6735
42,3,extremal_mask_mse,0.01,0.1,0.5038,0.9145,1.786e+03,40.94,0.8204,0.6269
42,2,extremal_mask_mse,0.01,0.1,0.5115,0.9291,1.932e+03,33.54,0.844,0.671
42,1,extremal_mask_mse,0.01,0.1,0.506,0.9334,2.085e+03,31.99,0.8464,0.6779
42,4,extremal_mask_mse,0.01,0.1,0.5035,0.9234,1.843e+03,37.52,0.8097,0.5895
42,1,extremal_mask_mse,0.01,1.0,0.5059,0.9128,2.103e+03,31.21,0.8474,0.7181
42,2,extremal_mask_mse,0.01,1.0,0.5118,0.9058,2.064e+03,28.72,0.854,0.7194
42,0,extremal_mask_mse,0.01,1.0,0.5221,0.8956,1.925e+03,34.6,0.843,0.7054
42,4,extremal_mask_mse,0.01,1.0,0.5024,0.9045,1.825e+03,35.3,0.8081,0.5968
42,3,extremal_mask_mse,0.01,1.0,0.5053,0.8976,1.849e+03,35.69,0.8301,0.6617
42,4,extremal_mask_mse,0.01,10.0,0.4976,0.9016,1.78e+03,34.97,0.8079,0.6064
42,2,extremal_mask_mse,0.01,10.0,0.5083,0.9035,2.012e+03,29.01,0.8465,0.7159
42,1,extremal_mask_mse,0.01,10.0,0.5054,0.9075,2.057e+03,30.67,0.8457,0.7089
42,0,extremal_mask_mse,0.01,10.0,0.5186,0.8942,1.895e+03,34.02,0.8391,0.6871
42,3,extremal_mask_mse,0.01,10.0,0.5011,0.8954,1.794e+03,35.46,0.8289,0.6711
42,0,extremal_mask_mse,0.01,100.0,0.5181,0.8942,1.912e+03,34.06,0.8449,0.7099
42,2,extremal_mask_mse,0.01,100.0,0.5084,0.9038,2e+03,29.53,0.8477,0.7095
42,3,extremal_mask_mse,0.01,100.0,0.5007,0.8953,1.777e+03,35.74,0.8306,0.6801
42,1,extremal_mask_mse,0.01,100.0,0.5052,0.9077,2.058e+03,31.25,0.848,0.7061
42,4,extremal_mask_mse,0.01,100.0,0.497,0.9016,1.772e+03,34.9,0.8061,0.6052
42,0,extremal_mask_mse,0.1,0.01,0.7836,0.5245,633.7,91.95,0.8215,0.73
42,1,extremal_mask_mse,0.1,0.01,0.7925,0.5436,708.5,95.34,0.854,0.7654
42,2,extremal_mask_mse,0.1,0.01,0.8162,0.5445,676.9,96.87,0.8602,0.7817
42,3,extremal_mask_mse,0.1,0.01,0.779,0.5518,611.6,101.6,0.8551,0.7413
42,4,extremal_mask_mse,0.1,0.01,0.7714,0.5297,535.7,101.2,0.8327,0.7109
42,0,extremal_mask_mse,0.1,0.1,0.6904,0.8544,1.943e+03,35.34,0.9016,0.8161
42,1,extremal_mask_mse,0.1,0.1,0.6881,0.8538,1.98e+03,32.47,0.8967,0.8171
42,2,extremal_mask_mse,0.1,0.1,0.7109,0.8506,1.876e+03,32.77,0.8968,0.8047
42,3,extremal_mask_mse,0.1,0.1,0.6912,0.8619,1.947e+03,33.06,0.9044,0.8168
42,4,extremal_mask_mse,0.1,0.1,0.6742,0.8644,1.968e+03,31.65,0.895,0.8078
42,0,extremal_mask_mse,0.1,1.0,0.6873,0.853,1.974e+03,32.75,0.8937,0.7987
42,2,extremal_mask_mse,0.1,1.0,0.7107,0.8638,1.979e+03,29.95,0.9061,0.8395
42,1,extremal_mask_mse,0.1,1.0,0.6883,0.8689,2.035e+03,29.59,0.9033,0.8341
42,3,extremal_mask_mse,0.1,1.0,0.6831,0.8676,1.998e+03,31.73,0.9001,0.8201
42,4,extremal_mask_mse,0.1,1.0,0.6717,0.8692,1.951e+03,30.55,0.9039,0.8123
42,0,extremal_mask_mse,0.1,10.0,0.6863,0.8541,1.978e+03,33.49,0.899,0.8478
42,1,extremal_mask_mse,0.1,10.0,0.6834,0.8653,2.054e+03,28.95,0.9014,0.8352
42,2,extremal_mask_mse,0.1,10.0,0.7084,0.8638,1.954e+03,29.73,0.9024,0.834
42,4,extremal_mask_mse,0.1,10.0,0.6702,0.8702,2.004e+03,29.71,0.8915,0.7903
42,3,extremal_mask_mse,0.1,10.0,0.6819,0.8687,2.023e+03,32.02,0.9047,0.8406
42,0,extremal_mask_mse,0.1,100.0,0.6862,0.8541,1.971e+03,33.47,0.9061,0.829
42,1,extremal_mask_mse,0.1,100.0,0.6832,0.8666,2.041e+03,28.16,0.9017,0.8317
42,2,extremal_mask_mse,0.1,100.0,0.7078,0.8639,1.947e+03,29.81,0.8997,0.8176
42,4,extremal_mask_mse,0.1,100.0,0.6709,0.8702,1.971e+03,29.72,0.8836,0.7868
42,0,extremal_mask_mse,1.0,0.01,0.6462,0.1002,138.3,28.3,0.5165,0.4131
42,3,extremal_mask_mse,0.1,100.0,0.6817,0.8687,2.025e+03,32.04,0.9064,0.8308
42,1,extremal_mask_mse,1.0,0.01,0.6734,0.125,160.4,30.5,0.5547,0.438
42,2,extremal_mask_mse,1.0,0.01,0.6515,0.1062,147.1,25.01,0.5472,0.4207
42,3,extremal_mask_mse,1.0,0.01,0.5356,0.1245,151.9,35.26,0.5436,0.4091
42,0,extremal_mask_mse,1.0,0.1,0.6589,0.09274,145.6,25.48,0.5777,0.4331
42,4,extremal_mask_mse,1.0,0.01,0.5761,0.1044,140.0,29.86,0.5366,0.4088
42,1,extremal_mask_mse,1.0,0.1,0.6779,0.1057,153.9,25.71,0.5996,0.4598
42,2,extremal_mask_mse,1.0,0.1,0.7254,0.1143,168.3,22.03,0.5377,0.4423
42,3,extremal_mask_mse,1.0,0.1,0.6139,0.1003,150.5,26.71,0.5643,0.4364
42,4,extremal_mask_mse,1.0,0.1,0.593,0.1218,158.6,30.87,0.5402,0.4164
42,0,extremal_mask_mse,1.0,1.0,0.9021,0.7662,1.532e+03,32.44,0.895,0.8853
42,1,extremal_mask_mse,1.0,1.0,0.9051,0.7786,1.6e+03,32.14,0.9177,0.8857
42,2,extremal_mask_mse,1.0,1.0,0.9293,0.7667,1.541e+03,32.81,0.9193,0.9026
42,3,extremal_mask_mse,1.0,1.0,0.8936,0.7775,1.6e+03,35.27,0.9252,0.9014
42,4,extremal_mask_mse,1.0,1.0,0.8929,0.7793,1.604e+03,34.34,0.9128,0.886
42,0,extremal_mask_mse,1.0,10.0,0.9021,0.7685,1.585e+03,33.0,0.9115,0.8981
42,1,extremal_mask_mse,1.0,10.0,0.9046,0.7792,1.6e+03,32.51,0.9126,0.895
42,2,extremal_mask_mse,1.0,10.0,0.9311,0.7704,1.574e+03,32.99,0.9065,0.8925
42,3,extremal_mask_mse,1.0,10.0,0.8983,0.7823,1.63e+03,35.93,0.9122,0.8879
42,4,extremal_mask_mse,1.0,10.0,0.8932,0.7805,1.612e+03,34.41,0.925,0.9014
42,0,extremal_mask_mse,1.0,100.0,0.9019,0.7682,1.554e+03,32.94,0.8981,0.8699
42,1,extremal_mask_mse,1.0,100.0,0.9046,0.7794,1.612e+03,32.52,0.9181,0.9076
42,2,extremal_mask_mse,1.0,100.0,0.931,0.7704,1.59e+03,33.0,0.9058,0.887
42,3,extremal_mask_mse,1.0,100.0,0.8977,0.7822,1.599e+03,36.03,0.9139,0.8832
42,4,extremal_mask_mse,1.0,100.0,0.8931,0.7805,1.626e+03,34.22,0.9127,0.897
42,0,extremal_mask_mse,10.0,0.01,0.3681,0.1775,96.9,71.2,0.512,0.3538
42,1,extremal_mask_mse,10.0,0.01,0.3274,0.1617,94.86,60.48,0.4901,0.3352
42,2,extremal_mask_mse,10.0,0.01,0.3457,0.182,97.68,72.45,0.5151,0.3462
42,3,extremal_mask_mse,10.0,0.01,0.3751,0.1823,105.2,68.38,0.4963,0.3577
42,4,extremal_mask_mse,10.0,0.01,0.3586,0.1849,107.1,70.2,0.5195,0.348
42,0,extremal_mask_mse,10.0,0.1,0.3563,0.1815,109.3,63.87,0.4973,0.3401
42,1,extremal_mask_mse,10.0,0.1,0.3432,0.1654,99.34,63.31,0.4759,0.3344
42,2,extremal_mask_mse,10.0,0.1,0.3035,0.1561,93.47,64.78,0.4738,0.3324
42,3,extremal_mask_mse,10.0,0.1,0.3705,0.1894,107.9,72.62,0.5253,0.3545
42,0,extremal_mask_mse,10.0,1.0,0.4146,0.209,118.1,76.24,0.5397,0.3759
42,4,extremal_mask_mse,10.0,0.1,0.4207,0.1962,102.2,78.31,0.5573,0.3912
42,1,extremal_mask_mse,10.0,1.0,0.4097,0.1804,101.2,71.29,0.5166,0.3632
42,2,extremal_mask_mse,10.0,1.0,0.4391,0.2374,137.6,83.67,0.5664,0.3909
42,3,extremal_mask_mse,10.0,1.0,0.342,0.1935,101.1,81.58,0.5369,0.356
42,0,extremal_mask_mse,10.0,10.0,0.9975,0.2999,325.9,51.59,0.7491,0.7138
42,4,extremal_mask_mse,10.0,1.0,0.3842,0.1806,110.6,61.95,0.4934,0.3546
42,1,extremal_mask_mse,10.0,10.0,0.9965,0.2986,327.0,47.8,0.7463,0.7106
42,2,extremal_mask_mse,10.0,10.0,0.9985,0.291,310.0,49.25,0.7563,0.7248
42,3,extremal_mask_mse,10.0,10.0,0.9976,0.3248,358.6,55.23,0.7544,0.7287
42,4,extremal_mask_mse,10.0,10.0,0.9984,0.2987,331.2,51.33,0.7204,0.6983
42,0,extremal_mask_mse,10.0,100.0,0.9987,0.3001,328.9,51.54,0.7215,0.7067
42,1,extremal_mask_mse,10.0,100.0,0.9966,0.2985,325.4,47.85,0.7589,0.7221
